path,class,original_split,hash,clean_split
data/Training/pituitary/Tr-pi_246.jpg,pituitary,Training,b7f875bedfac719015cc81bc888151b3,val
data/Training/pituitary/Tr-pi_543.jpg,pituitary,Training,cad5981831799c3ca47cc7dc5f948f59,val
data/Training/pituitary/Tr-pi_533.jpg,pituitary,Training,0174189eb63b6f373dcf0cb6881d9b76,train
data/Training/pituitary/Tr-pi_1116.jpg,pituitary,Training,3f4fee6c4289d743dc400dfdf82eb1d4,train
data/Training/pituitary/Tr-pi_851.jpg,pituitary,Training,ddf454412f71eb80af956781d2c34268,test
data/Training/pituitary/Tr-pi_618.jpg,pituitary,Training,f0202c6c3fa0e0680b86b85df96d3863,test
data/Training/pituitary/Tr-pi_239.jpg,pituitary,Training,4a04f6191bd56edff0a96dcfe1b22ee4,train
data/Training/pituitary/Tr-pi_1206.jpg,pituitary,Training,6133a9d86ea885865759f3250be2c78c,train
data/Training/pituitary/Tr-pi_511.jpg,pituitary,Training,20aab11e9bacfe54cdb8d6e030007c3d,val
data/Training/pituitary/Tr-pi_869.jpg,pituitary,Training,342c6cd2a456a7d9f64a614105432645,val
data/Training/pituitary/Tr-pi_775.jpg,pituitary,Training,bba7fc6dc009a2304cf83961503f5ef4,train
data/Training/pituitary/Tr-pi_1313.jpg,pituitary,Training,3eed96ae24d7682a42b4894a6899fd6f,train
data/Training/pituitary/Tr-pi_1248.jpg,pituitary,Training,63d5dd6d307d2a6b2a7413fa6e1bd6ea,train
data/Training/pituitary/Tr-pi_126.jpg,pituitary,Training,eb630c20213b714353c391472ddac98e,train
data/Training/pituitary/Tr-pi_1174.jpg,pituitary,Training,56aafbe6c058fb2d55035e92ea473239,train
data/Training/pituitary/Tr-pi_587.jpg,pituitary,Training,6329b14a4e243021562c96e2757d67b3,test
data/Training/pituitary/Tr-pi_225.jpg,pituitary,Training,0c65f470d9aff8cc26df417ec684e1e9,test
data/Training/pituitary/Tr-pi_1085.jpg,pituitary,Training,ecbb01233d090cb01acb13134338a88d,val
data/Training/pituitary/Tr-pi_783.jpg,pituitary,Training,6c42f719ca13c6bf14f3374dd5329104,train
data/Training/pituitary/Tr-pi_160.jpg,pituitary,Training,e3ba2a330b921704ecae3a47624106e3,train
data/Training/pituitary/Tr-pi_709.jpg,pituitary,Training,f5ecf67051a6de48fa5d57168f7f8004,train
data/Training/pituitary/Tr-pi_1385.jpg,pituitary,Training,4822756b77a070273bbec07d0b8d7e5a,train
data/Training/pituitary/Tr-pi_348.jpg,pituitary,Training,3f132d52ed0c60d270e240f2ebe6d519,train
data/Training/pituitary/Tr-pi_16.jpg,pituitary,Training,6296b26a023d294dc065c1a75f6cedc1,test
data/Training/pituitary/Tr-pi_545.jpg,pituitary,Training,943ebbe7a83590cf8e09f8293e55668d,train
data/Training/pituitary/Tr-pi_1338.jpg,pituitary,Training,e0dd4eac1fa34cc7e591770d88ba2958,test
data/Training/pituitary/Tr-pi_5.jpg,pituitary,Training,45ef460bf192ba133c6648b50647f4de,train
data/Training/pituitary/Tr-pi_856.jpg,pituitary,Training,a212502411049ea5b1f13ccf7097f4c9,val
data/Training/pituitary/Tr-pi_50.jpg,pituitary,Training,d25254d5e73aff087eb32f8588ca9b4c,train
data/Training/pituitary/Tr-pi_379.jpg,pituitary,Training,ef85b5d097e17f37e09b1e25121137c3,train
data/Training/pituitary/Tr-pi_804.jpg,pituitary,Training,8037f8382a605d831b3a1b378fa31095,train
data/Training/pituitary/Tr-pi_740.jpg,pituitary,Training,8e8604156fc65ca80dbb28f1a56f35b5,train
data/Training/pituitary/Tr-pi_564.jpg,pituitary,Training,690f2c41084c1b8727b1c51812153004,train
data/Training/pituitary/Tr-pi_1258.jpg,pituitary,Training,e68a9629220df646f38a31f86a39f49e,train
data/Training/pituitary/Tr-pi_888.jpg,pituitary,Training,d4b2e2be1dcc9276dfae8c33251860c1,train
data/Training/pituitary/Tr-pi_290.jpg,pituitary,Training,a83d3097a6399fca02f5b0549128698f,train
data/Training/pituitary/Tr-pi_144.jpg,pituitary,Training,010541c51ed07d2fa15dd79925e934de,val
data/Training/pituitary/Tr-pi_422.jpg,pituitary,Training,d3d0a392321d5dc1147043f2d8bca12a,test
data/Training/pituitary/Tr-pi_1397.jpg,pituitary,Training,7ca9d7836bf9bd9c6be7c67a5ef81a58,train
data/Training/pituitary/Tr-pi_891.jpg,pituitary,Training,f870dd47f847ac5a15c13627a866c6db,train
data/Training/pituitary/Tr-pi_1046.jpg,pituitary,Training,8265e7d7aae4663d22ba93651d32f4bb,test
data/Training/pituitary/Tr-pi_1367.jpg,pituitary,Training,307feec9aa5363b7e4d649de4bda8955,train
data/Training/pituitary/Tr-pi_970.jpg,pituitary,Training,982cd52050f483c30237a322dd0c5e81,train
data/Training/pituitary/Tr-pi_220.jpg,pituitary,Training,8fa9a4d352375e1c0827508a3e9aab3d,train
data/Training/pituitary/Tr-pi_139.jpg,pituitary,Training,5ee9cff6443e7ccdd96792a8fc985aa4,train
data/Training/pituitary/Tr-pi_1097.jpg,pituitary,Training,3f5b4623c84ff56c36418f65d7967c5e,train
data/Training/pituitary/Tr-pi_805.jpg,pituitary,Training,37f42c6a8b3782e3fe33c00e570ad7fe,train
data/Training/pituitary/Tr-pi_704.jpg,pituitary,Training,1e3d2482b7c7a17cdd6b3cc9b8a31f5e,train
data/Training/pituitary/Tr-pi_933.jpg,pituitary,Training,7f8ad70d50a834f82e87df33e21ae91e,train
data/Training/pituitary/Tr-pi_171.jpg,pituitary,Training,118be381eb721c281773725f0f6c89e4,train
data/Training/pituitary/Tr-pi_393.jpg,pituitary,Training,9ff1e2d850550c87c8b71f0674eeb680,train
data/Training/pituitary/Tr-pi_620.jpg,pituitary,Training,897c3884ba057d7ccd7d02a194df701e,train
data/Training/pituitary/Tr-pi_25.jpg,pituitary,Training,ba2d447d1f7adde54f33983a914dd90c,test
data/Training/pituitary/Tr-pi_1175.jpg,pituitary,Training,acfb1cb95cdb286064b8e015f9327bac,train
data/Training/pituitary/Tr-pi_889.jpg,pituitary,Training,43e60701ad7b923fc477e9276ed444d6,train
data/Training/pituitary/Tr-pi_1075.jpg,pituitary,Training,5897674f989df144d201b308d22fa1d1,train
data/Training/pituitary/Tr-pi_1224.jpg,pituitary,Training,a2cc7743d7b0fb1f46b23a87402faa9a,train
data/Training/pituitary/Tr-pi_1053.jpg,pituitary,Training,da6495f31cd807b6751749f3751fa26b,train
data/Training/pituitary/Tr-pi_1277.jpg,pituitary,Training,f20215c3b606e9927fb360bfb731bdda,train
data/Training/pituitary/Tr-pi_1204.jpg,pituitary,Training,c502d94078da9146833465c94f8152f5,train
data/Training/pituitary/Tr-pi_1288.jpg,pituitary,Training,25c026d94c3e8fbe622c90e277a86a13,val
data/Training/pituitary/Tr-pi_1395.jpg,pituitary,Training,2068b06f88a0fb766bb04e3f1e7ed765,train
data/Training/pituitary/Tr-pi_202.jpg,pituitary,Training,6d9812290229d3c76fc17f5fe468e02e,train
data/Training/pituitary/Tr-pi_487.jpg,pituitary,Training,019d2a69c9d5e8a7d0a6fc86b298a7c2,train
data/Training/pituitary/Tr-pi_683.jpg,pituitary,Training,04507fe2c3fe358c702ccd0884cdc8f9,train
data/Training/pituitary/Tr-pi_748.jpg,pituitary,Training,2417232c301e183a281f432fa8814dca,train
data/Training/pituitary/Tr-pi_1200.jpg,pituitary,Training,43fbeaa509ce3c95205b6d4daa68eef2,train
data/Training/pituitary/Tr-pi_827.jpg,pituitary,Training,96c28c93ce73f9c17d44d5712b7834df,train
data/Training/pituitary/Tr-pi_1187.jpg,pituitary,Training,6c9fee8d2f733b06b500a0ab9d0c3fd3,val
data/Training/pituitary/Tr-pi_80.jpg,pituitary,Training,25c38d351aafda12a04848a75657a5ad,train
data/Training/pituitary/Tr-pi_215.jpg,pituitary,Training,1847638914edfd3380a9230c0e55d884,train
data/Training/pituitary/Tr-pi_143.jpg,pituitary,Training,0ac77c7814bb4f5c54738c7d2f9d9cdc,train
data/Training/pituitary/Tr-pi_319.jpg,pituitary,Training,5a51d08f57bf0b7ff321d21aa9407c81,test
data/Training/pituitary/Tr-pi_111.jpg,pituitary,Training,226a75f6fb8ad4f566f1e99f54782e2e,train
data/Training/pituitary/Tr-pi_472.jpg,pituitary,Training,f907ac4d23ba3ac193e87a7416c36508,train
data/Training/pituitary/Tr-pi_1328.jpg,pituitary,Training,b33d4fa77291be18e9872626161f6427,train
data/Training/pituitary/Tr-pi_452.jpg,pituitary,Training,44496ac4c8122ef09d6026acb6b6887f,train
data/Training/pituitary/Tr-pi_475.jpg,pituitary,Training,f18d8e96d5b5219ddf85595363647e20,train
data/Training/pituitary/Tr-pi_1182.jpg,pituitary,Training,e860206763706c534de4f6feb8b83f4b,train
data/Training/pituitary/Tr-pi_622.jpg,pituitary,Training,59cd27f52f5b0598fb35d03c1097fa83,train
data/Training/pituitary/Tr-pi_800.jpg,pituitary,Training,b01ac2313ade74715c7ed85d220026fc,train
data/Training/pituitary/Tr-pi_1347.jpg,pituitary,Training,c21e17d62cd6ec720745da8302d1f7ca,train
data/Training/pituitary/Tr-pi_506.jpg,pituitary,Training,9d3ebbb8c69f7b32f5f22f238bc82525,train
data/Training/pituitary/Tr-pi_1137.jpg,pituitary,Training,71abccca2578f56750cee50239c733fe,train
data/Training/pituitary/Tr-pi_1154.jpg,pituitary,Training,e3ba2a330b921704ecae3a47624106e3,train
data/Training/pituitary/Tr-pi_724.jpg,pituitary,Training,489aa82ec5d947c9c740e1c8aea2807f,train
data/Training/pituitary/Tr-pi_1022.jpg,pituitary,Training,85e3c7da6a5204ab512e4afdfec5bb3a,train
data/Training/pituitary/Tr-pi_340.jpg,pituitary,Training,60dde3d20f9b07c2c6fe34d7d84e35df,train
data/Training/pituitary/Tr-pi_148.jpg,pituitary,Training,15b50760d200960c140cad71458ba37d,test
data/Training/pituitary/Tr-pi_1314.jpg,pituitary,Training,8ea30f04659fd57bfe65356bd9c7ad82,train
data/Training/pituitary/Tr-pi_870.jpg,pituitary,Training,53956fb936543060f9fe24c29671d30c,test
data/Training/pituitary/Tr-pi_23.jpg,pituitary,Training,08adac7ab14dd7c878456a4b619bfb58,train
data/Training/pituitary/Tr-pi_855.jpg,pituitary,Training,41b3f6f4b5a52d9c6f5846086fc11ba6,val
data/Training/pituitary/Tr-pi_41.jpg,pituitary,Training,74bd73360c46d9cd268f4517b838ce36,train
data/Training/pituitary/Tr-pi_443.jpg,pituitary,Training,e62f2b06dd4b2e61e3205696ee5bdda6,val
data/Training/pituitary/Tr-pi_489.jpg,pituitary,Training,db7855843061db3c8b956ad1f228403c,train
data/Training/pituitary/Tr-pi_592.jpg,pituitary,Training,80f2c9f8e4721808c2d105d8ee3fec5f,train
data/Training/pituitary/Tr-pi_150.jpg,pituitary,Training,0f18cc390a4c088848b220b55263f98d,train
data/Training/pituitary/Tr-pi_512.jpg,pituitary,Training,201b826cfab71ca61b0a4ef4951c6d3b,val
data/Training/pituitary/Tr-pi_289.jpg,pituitary,Training,050a0a7197d211da193931e8b19d0dcc,train
data/Training/pituitary/Tr-pi_1307.jpg,pituitary,Training,fdfa29676ab9d500db155b8698466c26,train
data/Training/pituitary/Tr-pi_343.jpg,pituitary,Training,9965f31f00ced76942dd4884d277e1a0,train
data/Training/pituitary/Tr-pi_415.jpg,pituitary,Training,06bdc8fa8e7ab4b1e8c7b30bff1b35fc,val
data/Training/pituitary/Tr-pi_859.jpg,pituitary,Training,7c912aba7cfa5bb3fc361637231dd4e0,val
data/Training/pituitary/Tr-pi_1209.jpg,pituitary,Training,ca3ad7e6cd4825a0d5cff84d11757bed,train
data/Training/pituitary/Tr-pi_842.jpg,pituitary,Training,b6b62cb09aa75a54d07b33a6abd01bf5,train
data/Training/pituitary/Tr-pi_448.jpg,pituitary,Training,a94c81be413152b7e451c0756f3f0c72,train
data/Training/pituitary/Tr-pi_102.jpg,pituitary,Training,77655169acf02a63d16db36b55753f91,test
data/Training/pituitary/Tr-pi_413.jpg,pituitary,Training,eac7dfb175117a32cf94a109c4cfc6bf,train
data/Training/pituitary/Tr-pi_125.jpg,pituitary,Training,7f36911adbf775aa48c8c36a15a416a2,train
data/Training/pituitary/Tr-pi_640.jpg,pituitary,Training,d1db6cc063f0422592c0d46dc58446f0,train
data/Training/pituitary/Tr-pi_636.jpg,pituitary,Training,1273412fc8e41c12fd9a7d323ba9b895,train
data/Training/pituitary/Tr-pi_1162.jpg,pituitary,Training,f9682c65d14760aaae63984bcf740df8,val
data/Training/pituitary/Tr-pi_1317.jpg,pituitary,Training,756b886693cd8e913d99156db8a34de4,train
data/Training/pituitary/Tr-pi_981.jpg,pituitary,Training,66a6d9c3455a44341ff8c051ad4f01dd,val
data/Training/pituitary/Tr-pi_1130.jpg,pituitary,Training,f9a823c9163eb96c3fb99b5a9b234aab,val
data/Training/pituitary/Tr-pi_956.jpg,pituitary,Training,0581e59052dfb57046fddeb4d1878faa,train
data/Training/pituitary/Tr-pi_820.jpg,pituitary,Training,cc923f06dbaf10becd38efb91d57b9db,test
data/Training/pituitary/Tr-pi_566.jpg,pituitary,Training,38af8babbb5c969abbd87f5c3906e63a,test
data/Training/pituitary/Tr-pi_350.jpg,pituitary,Training,bf145b5e2e639519d02d24c061c22cd3,train
data/Training/pituitary/Tr-pi_1330.jpg,pituitary,Training,d056913e23eb25316196d04375f60f49,val
data/Training/pituitary/Tr-pi_106.jpg,pituitary,Training,f873d81569d77d26abc9cff93c6dc734,train
data/Training/pituitary/Tr-pi_914.jpg,pituitary,Training,03ab1d9fb61c5890e58e27ada2a63687,val
data/Training/pituitary/Tr-pi_832.jpg,pituitary,Training,8c8f7fabfadadbb24ae08076945df47c,train
data/Training/pituitary/Tr-pi_231.jpg,pituitary,Training,f98ec662436b2b5e80d90d3c0aca29e3,train
data/Training/pituitary/Tr-pi_502.jpg,pituitary,Training,402993731b461486619d8e4f21d5a94f,val
data/Training/pituitary/Tr-pi_673.jpg,pituitary,Training,3dc18fc001f9586cb8fe90090a0774ef,train
data/Training/pituitary/Tr-pi_467.jpg,pituitary,Training,8de96f9765d3cd8488b1a1f0d9ec45fa,val
data/Training/pituitary/Tr-pi_797.jpg,pituitary,Training,22cc899e40665c130e0de73d0ac60263,val
data/Training/pituitary/Tr-pi_672.jpg,pituitary,Training,c752cc4707ff9e1d688f347563f69bd9,test
data/Training/pituitary/Tr-pi_1240.jpg,pituitary,Training,06f052863680259e27102ab6b2560c53,train
data/Training/pituitary/Tr-pi_669.jpg,pituitary,Training,e5d4c1c6ca6a9dfc814d021375880e97,train
data/Training/pituitary/Tr-pi_54.jpg,pituitary,Training,5d93554176e6be6f84c137ea0288a661,train
data/Training/pituitary/Tr-pi_824.jpg,pituitary,Training,a31c0971129f460daf821e0c8ad7a8b4,train
data/Training/pituitary/Tr-pi_70.jpg,pituitary,Training,a127331d8eb16a3476ae8d68c25e792c,val
data/Training/pituitary/Tr-pi_763.jpg,pituitary,Training,680022005ea0acdf17c86efc8f81b931,train
data/Training/pituitary/Tr-pi_882.jpg,pituitary,Training,dcd9ef9d12ecda2ed54675ef6be31770,train
data/Training/pituitary/Tr-pi_26.jpg,pituitary,Training,c6a44ceb2d6f62e6d96e56b02765483f,train
data/Training/pituitary/Tr-pi_1344.jpg,pituitary,Training,f0e09f099f703f88372efd9599bcffc2,train
data/Training/pituitary/Tr-pi_33.jpg,pituitary,Training,7369cae0138d170c747efdffe71bf7e8,val
data/Training/pituitary/Tr-pi_1059.jpg,pituitary,Training,1b3e9cee48cc80e2872aad68298c4d85,train
data/Training/pituitary/Tr-pi_1164.jpg,pituitary,Training,b9e4ec5cf5f176e2465da20d9b82f187,val
data/Training/pituitary/Tr-pi_488.jpg,pituitary,Training,2e6074938c4209cf9015dd05c6aa8326,train
data/Training/pituitary/Tr-pi_247.jpg,pituitary,Training,9746a2f671313d4c23de67ac1890a150,train
data/Training/pituitary/Tr-pi_306.jpg,pituitary,Training,008c98403b057fc344bf0a9f2e7de6c2,train
data/Training/pituitary/Tr-pi_1300.jpg,pituitary,Training,fed9619dd7164b3ec32b73b2d73e182e,test
data/Training/pituitary/Tr-pi_389.jpg,pituitary,Training,2808db8b635af63f6c1d8fbb10930823,train
data/Training/pituitary/Tr-pi_1264.jpg,pituitary,Training,8a6cd3ed5b21316c063843beca6502ec,train
data/Training/pituitary/Tr-pi_212.jpg,pituitary,Training,3d3ca385ca3c5c2e785614492bf8afc2,train
data/Training/pituitary/Tr-pi_420.jpg,pituitary,Training,c804ad2d51a219866a1e3cc91df8230e,test
data/Training/pituitary/Tr-pi_932.jpg,pituitary,Training,7a645e109f71c179017ad4c36b7020a4,train
data/Training/pituitary/Tr-pi_986.jpg,pituitary,Training,bddc16b9d01aa908f7b0be7c42b30007,val
data/Training/pituitary/Tr-pi_708.jpg,pituitary,Training,89e0262a8aa62200b906c8550344e1e3,train
data/Training/pituitary/Tr-pi_687.jpg,pituitary,Training,507dd96d0f7d29d94ebd11cdc850fa14,test
data/Training/pituitary/Tr-pi_603.jpg,pituitary,Training,9f0eaefe6dd59ba740e5e2dcb9a19fd5,train
data/Training/pituitary/Tr-pi_270.jpg,pituitary,Training,03e42317de30c5e4fbb45bf8104d3d42,val
data/Training/pituitary/Tr-pi_1001.jpg,pituitary,Training,963c17b84217495d72c6b4655195fb82,train
data/Training/pituitary/Tr-pi_686.jpg,pituitary,Training,6f3b18839cfd918584eb58c48986e9c6,train
data/Training/pituitary/Tr-pi_786.jpg,pituitary,Training,ed0fc428e9a914919f20699333c5708e,train
data/Training/pituitary/Tr-pi_551.jpg,pituitary,Training,8f6435639868e6f32cddbb45a3654d95,train
data/Training/pituitary/Tr-pi_394.jpg,pituitary,Training,0dd72961ddfa0607cea65fb753ff80f2,test
data/Training/pituitary/Tr-pi_140.jpg,pituitary,Training,1b864673cf027375f193def3017830ec,test
data/Training/pituitary/Tr-pi_660.jpg,pituitary,Training,7fd41e98db4eb433de1a20c7dac9ef81,train
data/Training/pituitary/Tr-pi_788.jpg,pituitary,Training,fdfdd5b856627e07140893adfad8674b,train
data/Training/pituitary/Tr-pi_28.jpg,pituitary,Training,12abed97827b3a0376e15d934e725f82,train
data/Training/pituitary/Tr-pi_491.jpg,pituitary,Training,ca9afb398680b1980b2e95b9d5bc0b15,train
data/Training/pituitary/Tr-pi_1061.jpg,pituitary,Training,584d6a0229efbadef04d46c5628c4b7f,train
data/Training/pituitary/Tr-pi_954.jpg,pituitary,Training,201c42420924c6cb3ca080b2d6773175,train
data/Training/pituitary/Tr-pi_204.jpg,pituitary,Training,0c60c80a6e58aceca5b461a197485442,train
data/Training/pituitary/Tr-pi_1040.jpg,pituitary,Training,d5c87b2ae7fe46125f6c4dd8569d40fc,train
data/Training/pituitary/Tr-pi_878.jpg,pituitary,Training,37f42c6a8b3782e3fe33c00e570ad7fe,train
data/Training/pituitary/Tr-pi_116.jpg,pituitary,Training,440375ae916586d15c1b0f56b9b8ca59,test
data/Training/pituitary/Tr-pi_470.jpg,pituitary,Training,bfa55f144f8193af0a2558faee07d6f5,train
data/Training/pituitary/Tr-pi_984.jpg,pituitary,Training,b612aa0d702020c3dd896f4294000a02,test
data/Training/pituitary/Tr-pi_535.jpg,pituitary,Training,300cff21ec4246781c7b9fe59446454d,test
data/Training/pituitary/Tr-pi_311.jpg,pituitary,Training,406052e058bc64ffed1f9c9e2b65687c,train
data/Training/pituitary/Tr-pi_946.jpg,pituitary,Training,df2a4cbb8844757c0722ff45e2ee4d77,val
data/Training/pituitary/Tr-pi_37.jpg,pituitary,Training,fde434a345d437c0dc7a52e2e129e809,test
data/Training/pituitary/Tr-pi_1340.jpg,pituitary,Training,6f11ec52846481991341a61a01bc85e0,train
data/Training/pituitary/Tr-pi_550.jpg,pituitary,Training,196773df9048ecc0229df5437644a870,train
data/Training/pituitary/Tr-pi_1071.jpg,pituitary,Training,51e083128ee310d25cab89a4b175624b,val
data/Training/pituitary/Tr-pi_128.jpg,pituitary,Training,19efcebf14eb04f272c9eed748979229,train
data/Training/pituitary/Tr-pi_814.jpg,pituitary,Training,871bfad33089f458e00134c6d8a54064,train
data/Training/pituitary/Tr-pi_384.jpg,pituitary,Training,6c9fee8d2f733b06b500a0ab9d0c3fd3,val
data/Training/pituitary/Tr-pi_1144.jpg,pituitary,Training,a3b3a1b313ca6ae586743a150ab83418,test
data/Training/pituitary/Tr-pi_1245.jpg,pituitary,Training,28a17949fa66ee9bb4089a046319f185,val
data/Training/pituitary/Tr-pi_1362.jpg,pituitary,Training,5a3ed0178cd537afd525ba22dcc0f6b1,train
data/Training/pituitary/Tr-pi_1236.jpg,pituitary,Training,b0f906af4030b88ce84fcd238f486086,train
data/Training/pituitary/Tr-pi_224.jpg,pituitary,Training,b64a5693635080e5ed21bea423198bfc,train
data/Training/pituitary/Tr-pi_745.jpg,pituitary,Training,d7d5c0ce36cd9332d6f7967ef732e7d9,train
data/Training/pituitary/Tr-pi_803.jpg,pituitary,Training,6fe049a85d728e6030a40786f84ff83f,val
data/Training/pituitary/Tr-pi_1316.jpg,pituitary,Training,5668e1ccbee5675d8e4e00157762a54d,test
data/Training/pituitary/Tr-pi_428.jpg,pituitary,Training,1c2dab36ed7e8f8c2970e55595cbce38,train
data/Training/pituitary/Tr-pi_998.jpg,pituitary,Training,ea800cb7660b98aae4a0f3d065e67081,val
data/Training/pituitary/Tr-pi_501.jpg,pituitary,Training,965cb0c68f6753be2b26069709e81744,train
data/Training/pituitary/Tr-pi_6.jpg,pituitary,Training,13856f0a9e74bcd117a2d647b414b0ba,train
data/Training/pituitary/Tr-pi_485.jpg,pituitary,Training,cff16632173c6abf6f9215b8f8afd1b2,test
data/Training/pituitary/Tr-pi_927.jpg,pituitary,Training,09d8fc4aa9967c99a4068db90e99b693,val
data/Training/pituitary/Tr-pi_731.jpg,pituitary,Training,d707230bfdd673b3e6eff0c1e0a376c4,train
data/Training/pituitary/Tr-pi_729.jpg,pituitary,Training,6e97ccb3de1749e74f3566ea5802a4df,train
data/Training/pituitary/Tr-pi_714.jpg,pituitary,Training,7cc02ea4219b558d389060b71ba47376,train
data/Training/pituitary/Tr-pi_909.jpg,pituitary,Training,063fc0b0e6b19668420fa0ec08539ffe,train
data/Training/pituitary/Tr-pi_834.jpg,pituitary,Training,0cc3096dcf5eacfab0ce71258a9cef6c,train
data/Training/pituitary/Tr-pi_53.jpg,pituitary,Training,557c3e41f19b89175f8d7d6918b62b18,test
data/Training/pituitary/Tr-pi_346.jpg,pituitary,Training,98b76ee22beba74f64e078327cba5de0,train
data/Training/pituitary/Tr-pi_297.jpg,pituitary,Training,0217b5039101a3deb791d19b07e0bd4c,train
data/Training/pituitary/Tr-pi_1361.jpg,pituitary,Training,e6bf670ed6df076faa4f4b79c803d1cb,train
data/Training/pituitary/Tr-pi_552.jpg,pituitary,Training,cecbe26c4f85228c92b698662f8bf733,train
data/Training/pituitary/Tr-pi_1295.jpg,pituitary,Training,bb321de96b3ba4435c45ea7f82243b05,train
data/Training/pituitary/Tr-pi_1348.jpg,pituitary,Training,400a6c2f4198dc1ecf03f8adc14a10bf,train
data/Training/pituitary/Tr-pi_863.jpg,pituitary,Training,6c9fee8d2f733b06b500a0ab9d0c3fd3,val
data/Training/pituitary/Tr-pi_1198.jpg,pituitary,Training,a0829e5f57ad7000827d4e2a1f67c136,train
data/Training/pituitary/Tr-pi_1296.jpg,pituitary,Training,0d1d2d35b7965d7550c06213e38f8590,train
data/Training/pituitary/Tr-pi_1220.jpg,pituitary,Training,4ea06c543302b6e533584d25cd72fbce,train
data/Training/pituitary/Tr-pi_772.jpg,pituitary,Training,d809444697d59263c868e5ca3b66c819,train
data/Training/pituitary/Tr-pi_1333.jpg,pituitary,Training,92de441887b9f7e9b46064850d0188fa,val
data/Training/pituitary/Tr-pi_1302.jpg,pituitary,Training,7ad78e159261f055095d5413fbeacaf4,val
data/Training/pituitary/Tr-pi_1143.jpg,pituitary,Training,664d6b003554e7cc4253749ac3f5cd15,train
data/Training/pituitary/Tr-pi_926.jpg,pituitary,Training,536f922de5a2cba70a81552decd84fb2,test
data/Training/pituitary/Tr-pi_681.jpg,pituitary,Training,d1fb1c38007526473dd3c55b7c470e29,test
data/Training/pituitary/Tr-pi_607.jpg,pituitary,Training,750a9de05c8969fac6482996f3fbfadc,train
data/Training/pituitary/Tr-pi_527.jpg,pituitary,Training,0866eb8b30334ea3971e38368d9aee27,train
data/Training/pituitary/Tr-pi_85.jpg,pituitary,Training,fd3d5f357f50d70c3dc8852c85cb620f,train
data/Training/pituitary/Tr-pi_942.jpg,pituitary,Training,9b5020b95f2bde4b413e347e997bcf8d,train
data/Training/pituitary/Tr-pi_1271.jpg,pituitary,Training,d5a210261423873d4be958591be48251,val
data/Training/pituitary/Tr-pi_503.jpg,pituitary,Training,4da9dff624893273e3f9395a3704e8b6,train
data/Training/pituitary/Tr-pi_1357.jpg,pituitary,Training,4aa78fe36ed6bed3e531869fc2cc1e85,train
data/Training/pituitary/Tr-pi_327.jpg,pituitary,Training,a724c9c4734ef5f13be6d4b9226ed5ef,train
data/Training/pituitary/Tr-pi_1297.jpg,pituitary,Training,ac4521ea92378cf9bb132dffa5387730,train
data/Training/pituitary/Tr-pi_121.jpg,pituitary,Training,f2cb93f2b40ff155d7cdc56cb5a26969,train
data/Training/pituitary/Tr-pi_271.jpg,pituitary,Training,9e68a2e6062474a8c66823585a642a68,train
data/Training/pituitary/Tr-pi_164.jpg,pituitary,Training,208199f836f52ee6ef5a1f7a14768d77,train
data/Training/pituitary/Tr-pi_518.jpg,pituitary,Training,7638601e46e87ca17caaa1a404e0f11a,val
data/Training/pituitary/Tr-pi_1020.jpg,pituitary,Training,4650a031547578b5ca415956ad00608f,train
data/Training/pituitary/Tr-pi_1201.jpg,pituitary,Training,f90c6fb50329c25db618afc42d6162fa,train
data/Training/pituitary/Tr-pi_1312.jpg,pituitary,Training,43b659a79a651a9f7c3118ad70d46806,test
data/Training/pituitary/Tr-pi_1212.jpg,pituitary,Training,fa9e3c7b9e7b6d1623a8840c0d4d3ad3,train
data/Training/pituitary/Tr-pi_778.jpg,pituitary,Training,b97fff98e32a50d87dd2a0fbb33379d7,val
data/Training/pituitary/Tr-pi_693.jpg,pituitary,Training,c1761b18a3a1ebadc301ede039a4dd9b,train
data/Training/pituitary/Tr-pi_722.jpg,pituitary,Training,94ddb2d3488d2fe781348f2668da27db,val
data/Training/pituitary/Tr-pi_661.jpg,pituitary,Training,496dc3568e3295d691242849367036be,train
data/Training/pituitary/Tr-pi_1252.jpg,pituitary,Training,72767d52cc2aad37a5cfb24ff23bb06a,train
data/Training/pituitary/Tr-pi_571.jpg,pituitary,Training,ef253ba1b22ce3eefaadb3ce9afe93d4,train
data/Training/pituitary/Tr-pi_1270.jpg,pituitary,Training,542ee1169245cf0dd3926e9f0cfc6fdd,train
data/Training/pituitary/Tr-pi_439.jpg,pituitary,Training,e731d89b2f46aa558517dbd5fdab5ebb,train
data/Training/pituitary/Tr-pi_295.jpg,pituitary,Training,ad1a71edab57c38bb688c3dff8d6cbc7,train
data/Training/pituitary/Tr-pi_584.jpg,pituitary,Training,1048d3d14b3056b1fa0fd6e90931a899,train
data/Training/pituitary/Tr-pi_427.jpg,pituitary,Training,1694066dda684740c2c1b412a4311d95,val
data/Training/pituitary/Tr-pi_990.jpg,pituitary,Training,93313d0c290f1e00bf9726e8fe3be1c1,test
data/Training/pituitary/Tr-pi_1332.jpg,pituitary,Training,d193940d4758dc4c0e04080c1d737760,val
data/Training/pituitary/Tr-pi_329.jpg,pituitary,Training,b8d61e59098849efa6ce13f874249ed9,train
data/Training/pituitary/Tr-pi_1131.jpg,pituitary,Training,918c6174a399ecedad64b4abe5c6c9a3,train
